"FinancialYear","HBR","HBT","Dataset","DatasetQF","DischargeCount","DischargeCountQF","PatientsCount","PatientCountQF"
"1997/98","S08000032","S08000030","SMR01"," ","0"," ","0"," "
"1997/98","S08000032","S08000030","SMR04"," ","0"," ","0"," "
"1997/98","S08000032","S08000028","Total","d","0"," ","0"," "
"1997/98","S08000032","S08000028","SMR01"," ","0"," ","0"," "
"1997/98","S08000032","S08000028","SMR04"," ","0"," ","0"," "
"1997/98","S08000032","SB0802","Total","d","5"," ","5"," "
"1997/98","S08000032","SB0802","SMR01"," ","",":","",":"
"1997/98","S08000032","SB0802","SMR04"," ","5"," ","5"," "
"1997/98","S08000024","SB0801","Total","d","0"," ","0"," "
"1997/98","S08000024","SB0801","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","SB0801","SMR04"," ","",":","",":"
"1997/98","S08000024","S08000015","Total","d","0"," ","0"," "
"1997/98","S08000024","S08000015","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000015","SMR04"," ","0"," ","0"," "
"1997/98","S08000024","S08000016","Total","d","5"," ","5"," "
"1997/98","S08000024","S08000016","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000016","SMR04"," ","5"," ","5"," "
"1997/98","S08000024","S08000017","Total","d","5"," ","5"," "
"1997/98","S08000024","S08000017","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000017","SMR04"," ","5"," ","5"," "
"1997/98","S08000024","S08000029","Total","d","5"," ","5"," "
"1997/98","S08000024","S08000029","SMR01"," ","5"," ","5"," "
"1997/98","S08000024","S08000029","SMR04"," ","0"," ","0"," "
"1997/98","S08000024","S08000019","Total","d","10"," ","10"," "
"1997/98","S08000024","S08000019","SMR01"," ","5"," ","5"," "
"1997/98","S08000024","S08000019","SMR04"," ","5"," ","5"," "
"1997/98","S08000024","S08000020","Total","d","5"," ","0"," "
"1997/98","S08000024","S08000020","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000020","SMR04"," ","0"," ","0"," "
"1997/98","S08000024","S08000031","Total","d","10"," ","5"," "
"1997/98","S08000024","S08000031","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000031","SMR04"," ","5"," ","5"," "
"1997/98","S08000024","S08000022","Total","d","10"," ","10"," "
"1997/98","S08000024","S08000022","SMR01"," ","5"," ","5"," "
"1997/98","S08000024","S08000022","SMR04"," ","5"," ","5"," "
"1997/98","S08000024","S08000032","Total","d","5"," ","5"," "
"1997/98","S08000024","S08000032","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000032","SMR04"," ","0"," ","0"," "
"1997/98","S08000024","S08000024","Total","d","6370"," ","4050"," "
"1997/98","S08000024","S08000024","SMR01"," ","1070"," ","825"," "
"1997/98","S08000024","S08000024","SMR04"," ","5300"," ","3350"," "
"1997/98","S08000024","S08000025","Total","d","0"," ","0"," "
"1997/98","S08000024","S08000025","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000025","SMR04"," ","",":","",":"
"1997/98","S08000024","S08000026","Total","d","0"," ","0"," "
"1997/98","S08000024","S08000026","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000026","SMR04"," ","",":","",":"
"1997/98","S08000024","S08000030","Total","d","5"," ","5"," "
"1997/98","S08000024","S08000030","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000030","SMR04"," ","5"," ","5"," "
"1997/98","S08000024","S08000028","Total","d","0"," ","0"," "
"1997/98","S08000024","S08000028","SMR01"," ","0"," ","0"," "
"1997/98","S08000024","S08000028","SMR04"," ","0"," ","0"," "
"1997/98","S08000024","SB0802","Total","d","5"," ","5"," "
"1997/98","S08000024","SB0802","SMR01"," ","",":","",":"
"1997/98","S08000024","SB0802","SMR04"," ","5"," ","5"," "
"1997/98","S08000025","SB0801","Total","d","0"," ","0"," "
"1997/98","S08000025","SB0801","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","SB0801","SMR04"," ","",":","",":"
"1997/98","S08000025","S08000015","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000015","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000015","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000016","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000016","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000016","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000017","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000017","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000017","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000029","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000029","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000029","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000019","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000019","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000019","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000020","Total","d","50"," ","40"," "
"1997/98","S08000025","S08000020","SMR01"," ","5"," ","5"," "
"1997/98","S08000025","S08000020","SMR04"," ","45"," ","35"," "
"1997/98","S08000025","S08000031","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000031","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000031","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000022","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000022","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000022","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000032","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000032","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000032","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000024","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000024","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000024","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000025","Total","d","65"," ","55"," "
"1997/98","S08000025","S08000025","SMR01"," ","65"," ","55"," "
"1997/98","S08000025","S08000026","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000026","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000026","SMR04"," ","",":","",":"
"1997/98","S08000025","S08000030","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000030","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000030","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","S08000028","Total","d","0"," ","0"," "
"1997/98","S08000025","S08000028","SMR01"," ","0"," ","0"," "
"1997/98","S08000025","S08000028","SMR04"," ","0"," ","0"," "
"1997/98","S08000025","SB0802","Total","d","0"," ","0"," "
"1997/98","S08000025","SB0802","SMR01"," ","",":","",":"
"1997/98","S08000025","SB0802","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","SB0801","Total","d","0"," ","0"," "
"1997/98","S08000026","SB0801","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","SB0801","SMR04"," ","",":","",":"
"1997/98","S08000026","S08000015","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000015","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000015","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","S08000016","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000016","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000016","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","S08000017","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000017","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000017","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","S08000029","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000029","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000029","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","S08000019","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000019","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000019","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","S08000020","Total","d","50"," ","45"," "
"1997/98","S08000026","S08000020","SMR01"," ","5"," ","5"," "
"1997/98","S08000026","S08000020","SMR04"," ","45"," ","40"," "
"1997/98","S08000026","S08000031","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000031","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000031","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","S08000022","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000022","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000022","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","S08000032","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000032","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000032","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","S08000024","Total","d","5"," ","5"," "
"1997/98","S08000026","S08000024","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000024","SMR04"," ","5"," ","5"," "
"1997/98","S08000026","S08000025","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000025","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000025","SMR04"," ","",":","",":"
"1997/98","S08000026","S08000026","Total","d","110"," ","85"," "
"1997/98","S08000026","S08000026","SMR01"," ","110"," ","85"," "
"1997/98","S08000026","S08000030","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000030","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000030","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","S08000028","Total","d","0"," ","0"," "
"1997/98","S08000026","S08000028","SMR01"," ","0"," ","0"," "
"1997/98","S08000026","S08000028","SMR04"," ","0"," ","0"," "
"1997/98","S08000026","SB0802","Total","d","0"," ","0"," "
"1997/98","S08000026","SB0802","SMR01"," ","",":","",":"
"1997/98","S08000026","SB0802","SMR04"," ","0"," ","0"," "
"1997/98","S08000030","SB0801","Total","d","0"," ","0"," "
"1997/98","S08000030","SB0801","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","SB0801","SMR04"," ","",":","",":"
"1997/98","S08000030","S08000015","Total","d","5"," ","5"," "
"1997/98","S08000030","S08000015","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000015","SMR04"," ","0"," ","0"," "
"1997/98","S08000030","S08000016","Total","d","0"," ","0"," "
"1997/98","S08000030","S08000016","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000016","SMR04"," ","0"," ","0"," "
"1997/98","S08000030","S08000017","Total","d","0"," ","0"," "
"1997/98","S08000030","S08000017","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000017","SMR04"," ","0"," ","0"," "
"1997/98","S08000030","S08000029","Total","d","10"," ","5"," "
"1997/98","S08000030","S08000029","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000029","SMR04"," ","5"," ","5"," "
"1997/98","S08000030","S08000019","Total","d","5"," ","5"," "
"1997/98","S08000030","S08000019","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000019","SMR04"," ","0"," ","0"," "
"1997/98","S08000030","S08000020","Total","d","5"," ","5"," "
"1997/98","S08000030","S08000020","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000020","SMR04"," ","5"," ","5"," "
"1997/98","S08000030","S08000031","Total","d","5"," ","5"," "
"1997/98","S08000030","S08000031","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000031","SMR04"," ","5"," ","5"," "
"1997/98","S08000030","S08000022","Total","d","5"," ","5"," "
"1997/98","S08000030","S08000022","SMR01"," ","5"," ","5"," "
"1997/98","S08000030","S08000022","SMR04"," ","0"," ","0"," "
"1997/98","S08000030","S08000032","Total","d","0"," ","0"," "
"1997/98","S08000030","S08000032","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000032","SMR04"," ","0"," ","0"," "
"1997/98","S08000030","S08000024","Total","d","5"," ","5"," "
"1997/98","S08000030","S08000024","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000024","SMR04"," ","5"," ","5"," "
"1997/98","S08000030","S08000025","Total","d","0"," ","0"," "
"1997/98","S08000030","S08000025","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000025","SMR04"," ","",":","",":"
"1997/98","S08000030","S08000026","Total","d","0"," ","0"," "
"1997/98","S08000030","S08000026","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000026","SMR04"," ","",":","",":"
"1997/98","S08000030","S08000030","Total","d","3480"," ","2395"," "
"1997/98","S08000030","S08000030","SMR01"," ","640"," ","555"," "
"1997/98","S08000030","S08000030","SMR04"," ","2835"," ","1925"," "
"1997/98","S08000030","S08000028","Total","d","0"," ","0"," "
"1997/98","S08000030","S08000028","SMR01"," ","0"," ","0"," "
"1997/98","S08000030","S08000028","SMR04"," ","0"," ","0"," "
"1997/98","S08000030","SB0802","Total","d","5"," ","5"," "
"1997/98","S08000030","SB0802","SMR01"," ","",":","",":"
"1997/98","S08000030","SB0802","SMR04"," ","5"," ","5"," "
"1997/98","S08000028","SB0801","Total","d","0"," ","0"," "
"1997/98","S08000028","SB0801","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","SB0801","SMR04"," ","",":","",":"
"1997/98","S08000028","S08000015","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000015","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000015","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000016","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000016","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000016","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000017","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000017","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000017","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000029","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000029","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000029","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000019","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000019","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000019","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000020","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000020","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000020","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000031","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000031","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000031","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000022","Total","d","15"," ","10"," "
"1997/98","S08000028","S08000022","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000022","SMR04"," ","10"," ","10"," "
"1997/98","S08000028","S08000032","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000032","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000032","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000024","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000024","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000024","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000025","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000025","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000025","SMR04"," ","",":","",":"
"1997/98","S08000028","S08000026","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000026","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000026","SMR04"," ","",":","",":"
"1997/98","S08000028","S08000030","Total","d","0"," ","0"," "
"1997/98","S08000028","S08000030","SMR01"," ","0"," ","0"," "
"1997/98","S08000028","S08000030","SMR04"," ","0"," ","0"," "
"1997/98","S08000028","S08000028","Total","d","310"," ","205"," "
"1997/98","S08000028","S08000028","SMR01"," ","125"," ","100"," "
"1997/98","S08000028","S08000028","SMR04"," ","185"," ","110"," "
"1997/98","S08000028","SB0802","Total","d","0"," ","0"," "
"1997/98","S08000028","SB0802","SMR01"," ","",":","",":"
"1997/98","S08000028","SB0802","SMR04"," ","0"," ","0"," "
"1998/99","S08000015","SB0801","Total","d","0"," ","0"," "
"1998/99","S08000015","SB0801","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","SB0801","SMR04"," ","",":","",":"
"1998/99","S08000015","S08000015","Total","d","3450"," ","2305"," "
"1998/99","S08000015","S08000015","SMR01"," ","805"," ","655"," "
"1998/99","S08000015","S08000015","SMR04"," ","2645"," ","1765"," "
"1998/99","S08000015","S08000016","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000016","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000016","SMR04"," ","0"," ","0"," "
"1998/99","S08000015","S08000017","Total","d","10"," ","10"," "
"1998/99","S08000015","S08000017","SMR01"," ","5"," ","5"," "
"1998/99","S08000015","S08000017","SMR04"," ","5"," ","5"," "
"1998/99","S08000015","S08000029","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000029","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000029","SMR04"," ","0"," ","0"," "
"1998/99","S08000015","S08000019","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000019","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000019","SMR04"," ","0"," ","0"," "
"1998/99","S08000015","S08000020","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000020","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000020","SMR04"," ","0"," ","0"," "
"1998/99","S08000015","S08000031","Total","d","55"," ","50"," "
"1998/99","S08000015","S08000031","SMR01"," ","20"," ","20"," "
"1998/99","S08000015","S08000031","SMR04"," ","30"," ","30"," "
"1998/99","S08000015","S08000022","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000022","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000022","SMR04"," ","0"," ","0"," "
"1998/99","S08000015","S08000032","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000032","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000032","SMR04"," ","0"," ","0"," "
"1998/99","S08000015","S08000024","Total","d","5"," ","0"," "
"1998/99","S08000015","S08000024","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000024","SMR04"," ","5"," ","0"," "
"1998/99","S08000015","S08000025","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000025","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000025","SMR04"," ","",":","",":"
"1998/99","S08000015","S08000026","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000026","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000026","SMR04"," ","",":","",":"
"1998/99","S08000015","S08000030","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000030","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000030","SMR04"," ","0"," ","0"," "
"1998/99","S08000015","S08000028","Total","d","0"," ","0"," "
"1998/99","S08000015","S08000028","SMR01"," ","0"," ","0"," "
"1998/99","S08000015","S08000028","SMR04"," ","0"," ","0"," "
"1998/99","S08000015","SB0802","Total","d","0"," ","0"," "
"1998/99","S08000015","SB0802","SMR01"," ","",":","",":"
"1998/99","S08000015","SB0802","SMR04"," ","0"," ","0"," "
"1998/99","S08000016","SB0801","Total","d","0"," ","0"," "
"1998/99","S08000016","SB0801","SMR01"," ","0"," ","0"," "
"1998/99","S08000016","SB0801","SMR04"," ","",":","",":"
"1998/99","S08000016","S08000015","Total","d","0"," ","0"," "
"1998/99","S08000016","S08000015","SMR01"," ","0"," ","0"," "
"1998/99","S08000016","S08000015","SMR04"," ","0"," ","0"," "
"1998/99","S08000016","S08000016","Total","d","840"," ","585"," "
